dd,mm,yy,hh,Rainfall (mm),Wind Dir. (Deg.),Av wind Speed m/s,Global Rad(W/Sq.M.),Air Temperature,Relative Humidity(%)
1,10,2018,04:00:00,0,179.53,1.513,-0.1,3.8,88
1,10,2018,05:00:00,0,171.52,1.5,1.1,3.35,88.8
1,10,2018,06:00:00,0,175.4,1.052,118.1,4.33,88
1,10,2018,07:00:00,0,113.08,1.458,335.1,8.07,73.3
1,10,2018,08:00:00,0,221.87,1.114,553.3,10.99,59.5
1,10,2018,09:00:00,0,193.97,0.99,743.4,13.26,48.1
1,10,2018,10:00:00,0,245.55,2.226,872.4,14.04,42.9
1,10,2018,11:00:00,0,219.89,1.745,942.3,15.21,38.8
1,10,2018,12:00:00,0,169.71,1.851,945.9,16.44,36.4
1,10,2018,13:00:00,0,257.46,1.721,873.5,17.33,37.6
1,10,2018,14:00:00,0,252.36,1.358,749.1,17.85,35.3
1,10,2018,15:00:00,0,187.25,1.26,569.8,18.26,33.2
1,10,2018,16:00:00,0,277.22,1.487,362.6,18.8,32.7
1,10,2018,17:00:00,0,257.92,1.107,121.3,17.76,37.1
1,10,2018,18:00:00,0,193.77,0.672,-0.4,14.94,43
1,10,2018,19:00:00,0,152.54,1.237,-1.3,10.88,59.3
1,10,2018,20:00:00,0,158.87,1.452,-1,9.57,62.3
1,10,2018,21:00:00,0,156.67,1.511,-0.9,8.96,62.6
1,10,2018,22:00:00,0,153.28,1.62,-0.7,7.71,67.2
1,10,2018,23:00:00,0,145.15,1.48,-0.6,7.66,66.5
2,10,2018,00:00:00,0,155.6,1.4,-0.5,7.45,65.1
2,10,2018,01:00:00,0,146.77,1.486,-0.7,8.17,58.4
2,10,2018,02:00:00,0,149.18,1.301,-0.3,6.12,70.3
2,10,2018,03:00:00,0,158.76,1.478,-0.3,5.93,69.2
2,10,2018,04:00:00,0,146.94,1.589,-0.2,5.16,72.9
2,10,2018,05:00:00,0,155.94,1.303,1.8,6.38,67
2,10,2018,06:00:00,0,157.22,1.213,118.8,7.69,65.6
2,10,2018,07:00:00,0,135.3,1.044,335.8,12.24,54.4
2,10,2018,08:00:00,0,160.32,0.845,560.3,16.09,43.4
2,10,2018,09:00:00,0,209,1.639,747.8,17.61,37.7
2,10,2018,10:00:00,0,260.04,1.649,874.4,18.4,36.6
2,10,2018,11:00:00,0,270.95,1.789,940.1,19.29,33
2,10,2018,12:00:00,0,276.14,2.278,948.5,19.77,31.2
2,10,2018,13:00:00,0,256.32,2.05,889.8,20.44,26.3
2,10,2018,14:00:00,0,268.45,2.137,761.8,20.79,27.1
2,10,2018,15:00:00,0,258.29,1.884,575.9,21.24,26.2
2,10,2018,16:00:00,0,287.1,2.304,343.3,20.88,27.2
2,10,2018,17:00:00,0,264.69,1.464,123.4,19.99,27.2
2,10,2018,18:00:00,0,195.41,0.667,-0.9,17.02,29.9
2,10,2018,19:00:00,0,154.33,1.02,-1.7,14.1,37.6
2,10,2018,20:00:00,0,160.42,0.915,-1.5,12.73,41.9
2,10,2018,21:00:00,0,226.37,0.628,-1.8,13.42,38.4
2,10,2018,22:00:00,0,168.33,0.915,-2,14,38.4
2,10,2018,23:00:00,0,155.61,0.953,-1.7,13,42.3
3,10,2018,00:00:00,0,151.82,1.07,-1.8,12.6,45.5
3,10,2018,01:00:00,0,177.73,0.819,-1.8,12.21,45.5
3,10,2018,02:00:00,0,131.4,1.212,-1.5,10.62,55.2
3,10,2018,03:00:00,0,161.37,0.885,-1.5,10.82,53.5
3,10,2018,04:00:00,0,272.22,1.097,-1.8,12.36,49.2
3,10,2018,05:00:00,0,217.84,1.207,-1.3,11.92,57.1
3,10,2018,06:00:00,0,224.87,0.799,47.2,12.59,55.3
3,10,2018,07:00:00,0,300.69,3.323,52.4,14.76,45.8
3,10,2018,08:00:00,0,293.42,2.95,160.6,14.66,48.8
3,10,2018,09:00:00,0,289.92,2.716,159.9,14.33,50.9
3,10,2018,10:00:00,0,308.29,2.688,278.8,14.46,51.9
3,10,2018,11:00:00,0,309.66,2.404,261.3,14.77,51.1
3,10,2018,12:00:00,0,299.22,1.979,385.5,15.09,52.3
3,10,2018,13:00:00,0,235.33,1.621,282.8,15.61,50.6
3,10,2018,14:00:00,0.2,273.84,2.117,181.5,14.46,60.4
3,10,2018,15:00:00,0,284.47,1.547,162.2,14.01,63.1
3,10,2018,16:00:00,0,221.37,0.684,155.9,14.56,59.7
3,10,2018,17:00:00,0,171.85,0.461,77.9,14.73,59.4
3,10,2018,18:00:00,0,166.85,0.846,0.1,12.46,66.4
3,10,2018,19:00:00,0,165.06,0.891,-1.5,11.2,72.2
3,10,2018,20:00:00,0,151,1.083,-1.5,10.52,75.9
3,10,2018,21:00:00,0,159.65,1.301,-1.6,10.98,75.5
3,10,2018,22:00:00,0,131.79,1.093,-1.6,11.18,76.4
3,10,2018,23:00:00,0,152.77,0.919,-1.6,11.09,77.6
4,10,2018,00:00:00,0.2,182.43,0.893,-1.6,11.16,76.3
4,10,2018,01:00:00,0,180.46,0.906,-1.5,10.69,81.6
4,10,2018,02:00:00,0.6,283.05,1.148,-1.6,10.85,84.2
4,10,2018,03:00:00,0.8,228.42,1.229,-1.6,11.19,85.8
4,10,2018,04:00:00,1,86.27,0.555,-1.6,10.87,87.9
4,10,2018,05:00:00,1.4,118.85,0.489,-1.4,10.65,89.3
4,10,2018,06:00:00,1,121.88,1.197,17.8,10.35,90
4,10,2018,07:00:00,0.2,108.56,1.837,41.4,10.39,90.2
4,10,2018,08:00:00,0.6,111.65,1.243,44.1,10.48,90.5
4,10,2018,09:00:00,0.2,97.66,1.2,147.8,11.08,90
4,10,2018,10:00:00,0,79.66,1.826,142.9,11.58,88.2
4,10,2018,11:00:00,0,63.52,1.217,97.1,11.65,88.5
4,10,2018,12:00:00,3.6,62.65,0.988,88.3,11.91,88.3
4,10,2018,13:00:00,1.6,79.04,0.796,84.1,11.89,89.6
4,10,2018,14:00:00,0.8,71.44,0.963,82.3,11.95,89.7
4,10,2018,15:00:00,2,208.01,1.294,59.1,11.92,89.6
4,10,2018,16:00:00,2.2,127.97,0.758,25.8,11.68,89.9
4,10,2018,17:00:00,2.2,79.76,1.402,5.2,11.48,90.2
4,10,2018,18:00:00,2,83.4,1.704,-1.6,11.12,90.2
4,10,2018,19:00:00,1.4,99.93,1.495,-1.6,11.04,90.7
4,10,2018,20:00:00,2.4,100.35,2.068,-1.6,10.88,90.5
4,10,2018,21:00:00,1,117.98,2.898,-1.5,10.38,89.9
4,10,2018,22:00:00,0.2,123.12,1.97,-1.5,10.19,89.3
4,10,2018,23:00:00,0.2,119.74,2.116,-1.5,9.99,89.4
5,10,2018,00:00:00,0.6,121.28,2.312,-1.4,9.73,88.6
5,10,2018,01:00:00,0,133.58,2.761,-1.3,9.36,87.3
5,10,2018,02:00:00,0.2,113.35,2.639,-1.2,8.82,83.5
5,10,2018,03:00:00,0,117.25,2.878,-1.1,8.57,83.4
5,10,2018,04:00:00,0.4,124.17,2.748,-1,8.18,85.7
5,10,2018,05:00:00,0,111.93,2.982,2.2,8.34,82.8
5,10,2018,06:00:00,0,106.98,2.281,39.3,8.55,81.9
5,10,2018,07:00:00,0,106.15,2.629,73.3,8.81,81.4
5,10,2018,08:00:00,0,104.83,3.587,191.9,9.3,79
5,10,2018,09:00:00,0,101.48,3.96,283.7,9.68,76.6
5,10,2018,10:00:00,0,104.24,4.465,348.2,10.38,70.7
5,10,2018,11:00:00,0,110.75,3.24,363,10.13,74.8
5,10,2018,12:00:00,0,108.37,3.005,431.9,10.66,74.5
5,10,2018,13:00:00,0,104.27,3.571,298.6,11.3,69.5
5,10,2018,14:00:00,0,111.08,3.471,291.4,11.57,67.5
5,10,2018,15:00:00,0,99.24,2.925,197.8,11.92,65.6
5,10,2018,16:00:00,0,105.31,3.085,168.9,11.55,67.4
5,10,2018,17:00:00,0,107.22,2.293,139.6,11.46,66.4
5,10,2018,18:00:00,0,120.75,1.703,1.7,10.23,70.3
5,10,2018,19:00:00,0,125.8,2.429,-1.3,9.16,71.2
5,10,2018,20:00:00,0,109.57,1.97,-1.1,8.24,75.2
5,10,2018,21:00:00,0,107.16,2.523,-0.9,7.72,77.3
5,10,2018,22:00:00,0,136.84,1.46,-0.6,6.65,80.2
5,10,2018,23:00:00,0,163.13,0.916,-0.3,5.49,82.8
6,10,2018,00:00:00,0,168.24,0.762,-0.3,5.08,84.9
6,10,2018,01:00:00,0,175.68,0.83,-0.2,4.55,86.6
6,10,2018,02:00:00,0,196.45,0.855,-0.1,4.31,88.2
6,10,2018,03:00:00,0,182.24,0.714,0,4.06,89.5
6,10,2018,04:00:00,0,152.7,0.718,-0.1,4.04,89.9
6,10,2018,05:00:00,0,181.74,0.786,1.8,3.88,89.7
6,10,2018,06:00:00,0,176.94,0.908,127.8,4.65,86.8
6,10,2018,07:00:00,0,145.2,1.731,365.5,7.8,75.7
6,10,2018,08:00:00,0,112.88,2.207,584.2,10.1,68.6
6,10,2018,09:00:00,0,95.02,2.93,769.4,11.44,65.2
6,10,2018,10:00:00,0,126.11,1.593,898.2,12.89,61.6
6,10,2018,11:00:00,0,96.71,1.805,987.2,14.11,58.8
6,10,2018,12:00:00,0,150.31,1.648,991.1,15.5,52.9
6,10,2018,13:00:00,0,153.16,1.626,960.3,16.01,47.5
6,10,2018,14:00:00,0,182.33,1.735,636.6,16.57,44.6
6,10,2018,15:00:00,0,133.42,2.049,623.4,16.67,43.5
6,10,2018,16:00:00,0,125.72,1.751,391.4,16.73,39.9
6,10,2018,17:00:00,0,130.89,0.724,144.6,16.28,45.1
6,10,2018,18:00:00,0,174.88,0.947,2.1,13.37,60.5
6,10,2018,19:00:00,0,147.81,1.022,-1.5,11.68,68
6,10,2018,20:00:00,0,198.05,0.812,-1,9.43,75.3
6,10,2018,21:00:00,0,196.75,1.07,-0.8,7.74,79.7
6,10,2018,22:00:00,0,202.29,0.842,-0.5,6.61,82.7
6,10,2018,23:00:00,0,195.97,1.066,-0.4,6.05,85.3
7,10,2018,00:00:00,0,187.34,1.148,-0.3,5.67,86.7
7,10,2018,01:00:00,0,192.32,1.047,-0.2,4.61,88.8
7,10,2018,02:00:00,0,187.27,1.028,-0.1,4.06,87.5
7,10,2018,03:00:00,0,181.15,0.998,-0.1,3.52,87.3
7,10,2018,04:00:00,0,169.44,1.198,-0.1,3.42,87.9
7,10,2018,05:00:00,0,163.85,1.274,2,2.73,88.9
7,10,2018,06:00:00,0,161.2,1.34,133.7,4.08,88.1
7,10,2018,07:00:00,0.2,123.42,1.418,374,7.71,76.5
7,10,2018,08:00:00,0,102.86,2.282,586.5,10.88,62
7,10,2018,09:00:00,0,110.74,1.668,770.7,12.77,63.3
7,10,2018,10:00:00,0,122.36,1.811,571.9,13.91,62
7,10,2018,11:00:00,0,116.08,2.505,753.3,15.04,58.9
7,10,2018,12:00:00,0,131.51,2.079,891.5,15.84,55.8
7,10,2018,13:00:00,0,137.16,2.3,604.9,15.99,56.1
7,10,2018,14:00:00,0,143.9,1.72,540.6,16.11,57.1
7,10,2018,15:00:00,0,116.38,2.119,503.5,16.21,55.2
7,10,2018,16:00:00,0,107.03,1.904,215.9,15.27,58.4
7,10,2018,17:00:00,0,112.96,1.65,107.2,14.42,60
7,10,2018,18:00:00,0,147.11,0.851,1,12.45,68.3
7,10,2018,19:00:00,0,170.31,0.641,-1.2,10.54,76.5
7,10,2018,20:00:00,0,182.04,0.57,-1,9.43,81.8
7,10,2018,21:00:00,0,151.81,0.525,-0.8,8.68,84.2
7,10,2018,22:00:00,0,183.83,0.739,-0.8,8.23,85.1
7,10,2018,23:00:00,0,170.15,0.732,-1,8.66,84.8
8,10,2018,00:00:00,0,120.37,0.628,-1.2,8.89,83.6
8,10,2018,01:00:00,0,118.65,0.565,-1.2,9.04,81.7
8,10,2018,02:00:00,0,157.1,0.797,-1,8.92,82.7
8,10,2018,03:00:00,0,133.22,0.581,-1,8.72,85.2
8,10,2018,04:00:00,0,148.04,0.72,-1.1,8.81,86.2
8,10,2018,05:00:00,0,175.64,0.577,4.1,8.09,88.2
8,10,2018,06:00:00,0,136.07,0.572,76.4,9.03,88.3
8,10,2018,07:00:00,0,139.48,1.457,257.7,10.97,81.2
8,10,2018,08:00:00,0,141.54,2.024,558.7,12.52,75.7
8,10,2018,09:00:00,0,117.45,2.263,765.3,14.62,67
8,10,2018,10:00:00,0,170.24,1.789,793.5,16.45,59.2
8,10,2018,11:00:00,0,159.49,1.419,716.6,17.26,51.9
8,10,2018,12:00:00,0,191.94,1.976,1055.3,17.86,49.5
8,10,2018,13:00:00,0,200.06,1.802,811.5,18.25,49.5
8,10,2018,14:00:00,0,201.42,1.485,686.8,18.56,52.2
8,10,2018,15:00:00,0,191.13,1.603,548.2,18.53,52.4
8,10,2018,16:00:00,0,118.36,2.062,110.1,16.26,59.1
8,10,2018,17:00:00,0,109.49,2.006,107.7,15.36,63.2
8,10,2018,18:00:00,0,193.42,0.646,0.2,12.94,70.8
8,10,2018,19:00:00,0,177.1,0.82,-1.5,11.41,74.7
8,10,2018,20:00:00,0,169.64,1.109,-1.3,10.83,75.8
8,10,2018,21:00:00,0,176.45,1.2,-1.3,10.78,75.3
8,10,2018,22:00:00,0,156.9,1.328,-1,9.35,79.4
8,10,2018,23:00:00,0,156.18,1.323,-0.9,9.24,80.3
9,10,2018,00:00:00,0,149.93,1.424,-0.9,9.19,80.4
9,10,2018,01:00:00,0,158.24,1.049,-0.8,8.47,84.3
9,10,2018,02:00:00,0,166.94,1.164,-0.9,8.61,86.1
9,10,2018,03:00:00,0,161.86,1.228,-0.9,8.43,88.3
9,10,2018,04:00:00,0,148.23,1.081,-0.8,7.8,90
9,10,2018,05:00:00,0,154.59,1.093,3.7,7.65,90.3
9,10,2018,06:00:00,0,143.51,1.081,70.8,8.37,89.9
9,10,2018,07:00:00,0,194.05,0.587,219.1,11.43,84.5
9,10,2018,08:00:00,0,333.01,1.082,315.6,14.21,71.9
9,10,2018,09:00:00,0,289.2,1.943,652.2,16.58,58.4
9,10,2018,10:00:00,0,308.6,2.673,617.4,17.93,46.3
9,10,2018,11:00:00,0,303.2,3.132,830.5,18.24,45
9,10,2018,12:00:00,0,306.61,3.019,763.3,18.87,35.9
9,10,2018,13:00:00,0,310.6,3.534,910.8,19.49,37
9,10,2018,14:00:00,0,297.01,2.498,247.4,19.13,40.5
9,10,2018,15:00:00,0,264.14,2.51,182.2,17.56,45.4
9,10,2018,16:00:00,0,272.59,1.491,200.7,18.28,41.7
9,10,2018,17:00:00,0,243.16,0.659,40.2,17.59,44.2
9,10,2018,18:00:00,0,165.93,0.425,-1.5,16.28,47.5
9,10,2018,19:00:00,0,152.46,0.887,-2,14.55,55.3
9,10,2018,20:00:00,0,149.05,1.009,-1.7,12.51,65.6
9,10,2018,21:00:00,0,149.05,1.242,-1.5,11.82,66.6
9,10,2018,22:00:00,0,149.11,1.261,-1.5,11.83,64.7
9,10,2018,23:00:00,0,156.38,1.006,-1.8,12.53,61.5
10,10,2018,00:00:00,0,179.47,0.557,-1.9,13.41,56.7
10,10,2018,01:00:00,0,191.52,0.707,-1.7,12.74,57.7
10,10,2018,02:00:00,0.2,164.13,0.82,-1.7,12.18,59.5
10,10,2018,03:00:00,0.2,166.53,0.799,-1.5,12.12,64.8
10,10,2018,04:00:00,0,225.8,1.48,-1.5,11.74,68.5
10,10,2018,05:00:00,1.2,157.34,0.893,0.5,11.26,74.5
10,10,2018,06:00:00,0,149.02,1.041,29.2,10.66,82.7
10,10,2018,07:00:00,0.2,161.22,1.267,59.8,11.16,82.5
10,10,2018,08:00:00,1.2,132.21,1.97,284.8,11.88,85.2
10,10,2018,09:00:00,0,82.67,1.918,473.2,13.54,81
10,10,2018,10:00:00,0.2,73.15,2.438,362.5,13.72,79.7
10,10,2018,11:00:00,0,85.17,3.391,422.8,13.82,79.8
10,10,2018,12:00:00,3.6,82.27,3.11,125.8,12.48,83.4
10,10,2018,13:00:00,0,94.94,3.814,613.5,12.33,84
10,10,2018,14:00:00,0,88.8,3.664,292.6,12.08,82.1
10,10,2018,15:00:00,0,94.01,4.781,380.3,12.18,74.5
10,10,2018,16:00:00,0,92.55,4.101,98.8,10.88,74.5
10,10,2018,17:00:00,0,108.2,4.077,32.1,9.25,77.9
10,10,2018,18:00:00,0,109.45,3.773,-0.7,8.47,79.9
10,10,2018,19:00:00,0,110.72,4.801,-1.1,7.75,80.2
10,10,2018,20:00:00,0,91.48,3.981,-0.9,7.15,80.8
10,10,2018,21:00:00,0,94.33,3.886,-0.9,6.81,81.2
10,10,2018,22:00:00,0,101.97,2.727,-0.8,6.56,80
10,10,2018,23:00:00,0,101.55,3.518,-0.9,6.69,80.3
11,10,2018,00:00:00,0,92.56,3.683,-0.8,6.58,80.1
11,10,2018,01:00:00,0,91.8,5.015,-0.8,6.37,80.3
11,10,2018,02:00:00,0,85.25,3.494,-0.8,6.23,80.1
11,10,2018,03:00:00,0,88.49,3.768,-0.8,6.15,80.2
11,10,2018,04:00:00,0,97.57,4.069,-0.8,6.02,79.7
11,10,2018,05:00:00,0,94.63,3.045,0.6,5.85,80.2
11,10,2018,06:00:00,0,102.62,3.404,33,5.93,79.4
11,10,2018,07:00:00,0,107.9,3.402,138.2,6.53,77.6
11,10,2018,08:00:00,0,90.28,4.25,285.5,7.71,74.1
11,10,2018,09:00:00,0,103.49,5.451,448.8,8.94,70.9
11,10,2018,10:00:00,0,81.1,4.459,591.2,10.14,66.7
11,10,2018,11:00:00,0,82.21,4.532,661.4,10.91,65.1
11,10,2018,12:00:00,0,94.35,4.152,719.1,11.88,62.6
11,10,2018,13:00:00,0,88.06,4.28,735.8,12.36,60.5
11,10,2018,14:00:00,0,89.22,4.71,478.3,11.76,63.6
11,10,2018,15:00:00,0,102.56,3.967,251.9,10.71,67.6
11,10,2018,16:00:00,0,92.68,3.884,125.2,10.23,68.7
11,10,2018,17:00:00,0,96.52,3.6,59.8,9.72,68.8
11,10,2018,18:00:00,0,102.23,3.213,1.6,9.16,71.5
11,10,2018,19:00:00,0,93.3,3.282,-1.1,8.26,74.3
11,10,2018,20:00:00,0,99.95,2.521,-1,7.97,75.6
11,10,2018,21:00:00,0,96.52,2.871,-0.9,7.82,76.2
11,10,2018,22:00:00,0,103.02,2.014,-0.8,7.27,79.9
11,10,2018,23:00:00,0,98,3.24,-0.9,7.37,80.1
12,10,2018,00:00:00,0,97.99,3.335,-0.9,7.34,79.4
12,10,2018,01:00:00,0,97.33,3.2,-0.8,7.04,80
12,10,2018,02:00:00,0,105.86,3.21,-0.8,6.93,80.8
12,10,2018,03:00:00,0,95.96,2.932,-0.8,6.85,82.8
12,10,2018,04:00:00,0,109.7,2.319,-0.8,6.82,83.4
12,10,2018,05:00:00,0,88.73,2.502,2.2,7.22,82.6
12,10,2018,06:00:00,0,82.65,2.827,94,7.74,79.1
12,10,2018,07:00:00,0,77.68,2.67,349.8,9.12,73.6
12,10,2018,08:00:00,0,75.21,3.372,596.8,10.76,67.8
12,10,2018,09:00:00,0,67.34,3.393,802.7,11.99,63.5
12,10,2018,10:00:00,0,81.93,4.049,882.8,12.86,60.2
12,10,2018,11:00:00,0,73.95,3.651,904.6,13.62,58.6
12,10,2018,12:00:00,0,89.26,3.261,914,14.62,55.5
12,10,2018,13:00:00,0,69.46,3.628,713.2,14.81,55.5
12,10,2018,14:00:00,0,96.07,3.783,571.8,14.04,59.6
12,10,2018,15:00:00,0,85.25,4.264,387.3,13.47,62.3
12,10,2018,16:00:00,0,86.71,4.326,288.6,12.51,65.4
12,10,2018,17:00:00,0,84.63,4.351,119.9,11.26,69.2
12,10,2018,18:00:00,0,92.34,3.757,6,10.29,71.3
12,10,2018,19:00:00,0,79.67,3.023,-1.5,9.79,72.5
12,10,2018,20:00:00,0,86.68,3.3,-1.5,9.43,74.7
12,10,2018,21:00:00,0,97.41,2.024,-1.1,8.4,79.2
12,10,2018,22:00:00,0,82.85,1.865,-1.2,8.41,77.3
12,10,2018,23:00:00,0,70.04,1.449,-1.2,8.52,78.3
13,10,2018,00:00:00,0,52.37,1.912,-1.1,7.83,85.2
13,10,2018,01:00:00,0,70.24,2.347,-0.9,7.59,81
13,10,2018,02:00:00,0,75.39,2.076,-1.1,7.87,80.2
13,10,2018,03:00:00,0,118.37,2.427,-1.1,7.76,81.4
13,10,2018,04:00:00,0,89.32,2.134,-1,7.7,81.3
13,10,2018,05:00:00,0,90.92,2.039,1.4,7.66,81
13,10,2018,06:00:00,0,96.35,2.676,46.4,7.78,79.2
13,10,2018,07:00:00,0,91.25,2.563,184.4,8.59,74.6
13,10,2018,08:00:00,0,84.11,2.85,429.8,10.23,68.7
13,10,2018,09:00:00,0,84.2,2.3,385,11.54,64.9
13,10,2018,10:00:00,0,66.18,2.492,368.4,12.43,63.4
13,10,2018,11:00:00,0,78.73,1.984,465.1,13.38,61.3
13,10,2018,12:00:00,0,93.61,2.651,622.5,14.64,58.3
13,10,2018,13:00:00,0,82.41,2.599,436.4,14.73,55.9
13,10,2018,14:00:00,0,73.74,2.651,394.1,15.01,57
13,10,2018,15:00:00,0,88,2.984,496.7,14.99,56.5
13,10,2018,16:00:00,0,103.95,2.178,300.4,14.94,54
13,10,2018,17:00:00,0,105.06,2.232,127.9,14.6,54.5
13,10,2018,18:00:00,0,78.84,2.891,3.6,12.97,62.2
13,10,2018,19:00:00,0,83.02,1.658,-1.6,11.65,68.7
13,10,2018,20:00:00,0,86.72,1.849,-1.6,11.12,72.5
13,10,2018,21:00:00,0,100.65,2.091,-1.4,10.5,75
13,10,2018,22:00:00,0,106.2,2.451,-1.6,10.59,75.1
13,10,2018,23:00:00,0,74.29,2.114,-1.4,10.23,76.1
14,10,2018,00:00:00,0,97.99,1.491,-1.2,9.61,80
14,10,2018,01:00:00,0,108.86,2.04,-1.2,9.46,81.5
14,10,2018,02:00:00,0,139.26,1.085,-0.9,8.94,84.1
14,10,2018,03:00:00,0,115.02,1.697,-0.9,8.76,85.4
14,10,2018,04:00:00,0,103.39,1.919,-1,8.77,86
14,10,2018,05:00:00,0,105.58,2.121,2.1,9.26,84.3
14,10,2018,06:00:00,0,81.58,2.615,40.1,9.69,84.2
14,10,2018,07:00:00,0,89.82,2.298,252.3,11.34,79.7
14,10,2018,08:00:00,0,87.33,2.354,331.8,12.7,75.5
14,10,2018,09:00:00,0,74.82,2.828,426.1,14.18,68.8
14,10,2018,10:00:00,0,62.15,2.972,847.6,15.92,63
14,10,2018,11:00:00,0,82.67,2.609,863.1,16.66,60.1
14,10,2018,12:00:00,0,92.55,2.781,866.1,16.96,59.6
14,10,2018,13:00:00,0,71.58,2.885,647.9,16.86,58.4
14,10,2018,14:00:00,0,78.87,2.367,377.5,16.52,57.9
14,10,2018,15:00:00,0,61.95,2.569,434.7,16.88,56.2
14,10,2018,16:00:00,0,74.71,3.24,288,16.2,58.3
14,10,2018,17:00:00,0,81.63,2.6,158,15.2,61.5
14,10,2018,18:00:00,0,74.66,2.743,4.6,13.64,67.7
14,10,2018,19:00:00,0,70.2,2.703,-1.9,12.52,71.7
14,10,2018,20:00:00,0,84.05,2.016,-1.6,11.62,75.7
14,10,2018,21:00:00,0,113.13,2.27,-1.5,10.91,75.2
14,10,2018,22:00:00,0,109.13,1.893,-1.4,10.44,76.7
14,10,2018,23:00:00,0,92.44,1.917,-1.5,10.33,78.2
15,10,2018,00:00:00,0,87.37,2.121,-1.5,10.48,78.2
15,10,2018,01:00:00,0,88.43,2.327,-1.5,10.42,79.4
15,10,2018,02:00:00,0,107.52,1.788,-1.4,10.09,80
15,10,2018,03:00:00,0,110.38,2.044,-1.3,9.9,80.5
15,10,2018,04:00:00,0,94.11,1.972,-1.3,9.75,81.8
15,10,2018,05:00:00,0,95.87,2.259,4.4,10.06,81.7
15,10,2018,06:00:00,0,73.88,2.649,125,10.89,79.5
15,10,2018,07:00:00,0,85.02,2.46,357.7,12.65,72.7
15,10,2018,08:00:00,0,70.43,2.207,641.4,14.3,66.5
15,10,2018,09:00:00,0,93.53,2.935,762.8,15.82,62.9
15,10,2018,10:00:00,0,80.6,2.919,801.4,16.92,61.3
15,10,2018,11:00:00,0,96.84,2.507,846,17.73,58.6
15,10,2018,12:00:00,0,80.6,2.626,866.2,18.32,57.7
15,10,2018,13:00:00,0,64.6,2.791,627,18.7,55.7
15,10,2018,14:00:00,0,73.86,3.182,762.5,19.3,54.4
15,10,2018,15:00:00,0,61.09,2.683,535.2,19.39,52.7
15,10,2018,16:00:00,0,83.06,2.935,275,18.82,53.8
15,10,2018,17:00:00,0,73.03,3.11,139.3,18.17,57
15,10,2018,18:00:00,0,74.15,2.356,2.5,16,67.5
15,10,2018,19:00:00,0,76.54,2.661,-2.3,14.8,73.2
15,10,2018,20:00:00,0,96.34,1.972,-2,13.8,77.7
15,10,2018,21:00:00,0,93.54,1.542,-1.9,13.31,80.2
15,10,2018,22:00:00,0,83.73,2.465,-2.2,13.47,79.7
15,10,2018,23:00:00,0,106.96,1.804,-2,12.9,80.7
16,10,2018,00:00:00,0,118.19,1.593,-1.9,12.49,82.3
16,10,2018,01:00:00,0,81.53,2.393,-1.8,12.09,83.7
16,10,2018,02:00:00,0,79.71,2.105,-1.9,11.98,83.5
16,10,2018,03:00:00,0,99.77,1.828,-1.7,11.74,84.8
16,10,2018,04:00:00,0,141.51,1.432,-1.5,11.44,86.2
16,10,2018,05:00:00,0,106.11,1.502,7.2,11.06,88.1
16,10,2018,06:00:00,0,91.36,1.507,150,12.03,86
16,10,2018,07:00:00,0,83.74,1.724,299.7,14.05,78.6
16,10,2018,08:00:00,0,95.66,1.285,607.9,16.18,70.3
16,10,2018,09:00:00,0,58.32,1.684,794.6,17.97,64.3
16,10,2018,10:00:00,0,146.29,1.361,861.1,19.32,59.4
16,10,2018,11:00:00,0,84.98,1.698,917.9,20.37,54.8
16,10,2018,12:00:00,0,145.24,1.827,691.8,21.21,49.6
16,10,2018,13:00:00,0,108.6,1.863,673.3,21.36,50.2
16,10,2018,14:00:00,0,66,2.255,553.5,21.48,48.7
16,10,2018,15:00:00,0,65.24,1.583,424.8,21.29,49.4
16,10,2018,16:00:00,0,66.74,2.258,197.5,20.17,52.1
16,10,2018,17:00:00,0,82.41,1.772,182.3,19.59,54.9
16,10,2018,18:00:00,0,100.57,2.027,3.7,17.64,60.4
16,10,2018,19:00:00,0,113.01,1.408,-2.5,16.37,63.9
16,10,2018,20:00:00,0,94.76,2.196,-2.5,15.7,67.9
16,10,2018,21:00:00,0,83.09,1.779,-2.4,15.06,72.7
16,10,2018,22:00:00,0,108.02,1.657,-2.2,14.43,76.5
16,10,2018,23:00:00,0,77.27,1.874,-2.3,14.21,78.5
17,10,2018,00:00:00,0,106.45,1.608,-2.1,13.96,79.8
17,10,2018,01:00:00,0.2,196.38,0.674,-2.1,13.7,82.2
17,10,2018,02:00:00,0,129.42,0.855,-2,13.36,87.4
17,10,2018,03:00:00,0,126.12,0.655,-2,13.08,88.9
17,10,2018,04:00:00,0.2,98.47,0.992,-2,13.09,88.3
17,10,2018,05:00:00,0,72.69,1.139,2.3,13.02,89.2
17,10,2018,06:00:00,0,115.57,0.578,50,13.28,89.1
17,10,2018,07:00:00,0,173.84,0.891,160.1,13.59,87.2
17,10,2018,08:00:00,0,320.07,2.12,261.2,14.85,81.3
17,10,2018,09:00:00,0,190.77,1.751,252.8,15.64,77.5
17,10,2018,10:00:00,0,269.99,1.552,209.8,15.78,76
17,10,2018,11:00:00,0,332.91,3.808,324.4,16.51,72.6
17,10,2018,12:00:00,0,304.92,3.008,688.2,17.64,68.9
17,10,2018,13:00:00,2,327.64,3.401,248.4,17.63,66.6
17,10,2018,14:00:00,4.4,283.03,5.722,15,12.75,85.6
